0, 6, -140
0, 5, -141
0, 6, -142
0, 5, -143
0, 6, -144
0, 5, -145
0, 6, -146
0, 5, -147
0, 6, -148
0, 5, -149
0, 6, -150
0, 5, -151
0, 6, -152
0, 5, -153
0, 6, -154
0, 5, -155
0, 6, -156
0, 5, -157
0, 6, -158
0, 5, -159
0, 6, -160
0, 5, -161
0, 6, -162
0, 5, -163
0, 6, -164
0, 5, -165
0, 6, -166
0, 5, -167
0, 6, -168
0, 5, -169
0, 6, -170
0, 5, -171
0, 6, -172
0, 5, -173
0, 6, -174
0, 5, -175
0, 6, -176
0, 5, -177
0, 6, -178
0, 5, -179
0, 6, -180
0, 5, -181
0, 6, -182
0, 5, -183
0, 6, -184
0, 5, -185
0, 6, -186
0, 5, -187
0, 6, -188
0, 5, -189
0, 6, -190
0, 5, -191
0, 6, -192
0, 5, -193
0, 6, -194
0, 5, -195
0, 6, -196
0, 5, -197
0, 6, -198
0, 5, -199
0, 6, -200
0, 5, -201
0, 6, -202
0, 5, -203
0, 6, -204
0, 5, -205
0, 6, -206
0, 5, -207
0, 6, -208
0, 5, -209
0, 6, -210
0, 5, -211
0, 6, -212
0, 5, -213
0, 6, -214
0, 5, -215
0, 6, -216
0, 5, -217
0, 6, -218
0, 5, -219
0, 6, -220
0, 5, -221
0, 6, -222
0, 5, -223
0, 6, -224
0, 5, -225
0, 6, -226
0, 5, -227
0, 6, -228
0, 5, -229
0, 6, -230
0, 5, -231
0, 6, -232
0, 5, -233
0, 6, -234
0, 5, -235
0, 6, -236
0, 5, -237
0, 6, -238
0, 5, -239
0, 6, -240
0, 5, -241
0, 6, -242
0, 5, -243
0, 6, -244
0, 5, -245
0, 6, -246
0, 5, -247
0, 6, -248
0, 5, -249
0, 6, -250
0, 5, -251
0, 6, -252
0, 5, -253
0, 6, -254
0, 5, -255
0, 6, -256
0, 5, -257
0, 6, -258
0, 5, -259
0, 6, -260
0, 5, -261
0, 6, -262
0, 5, -263
0, 6, -264
0, 5, -265
0, 6, -266
0, 5, -267
0, 6, -268
0, 5, -269
0, 6, -270
0, 5, -271
0, 6, -272
0, 5, -273
0, 6, -274
0, 5, -275
0, 6, -276
0, 5, -277
0, 6, -278
0, 5, -279
0, 6, -280
0, 5, -281
0, 6, -282
0, 5, -283
0, 6, -284
0, 5, -285
0, 6, -286
0, 5, -287
0, 6, -288
0, 5, -289
0, 6, -290
0, 5, -291
0, 6, -292
0, 5, -293
0, 6, -294
0, 5, -295
0, 6, -296
0, 5, -297
0, 6, -298
0, 5, -299
0, 6, -300
0, 5, -301
0, 6, -302
0, 5, -303
0, 6, -304
0, 5, -305
0, 6, -306
0, 5, -307
0, 6, -308
0, 5, -309
0, 6, -310
0, 5, -311
0, 6, -312
0, 5, -313
0, 6, -314
0, 5, -315
0, 6, -316
0, 5, -317
0, 6, -318
0, 5, -319
0, 6, -320
0, 5, -321
0, 6, -322
0, 5, -323
0, 6, -324
0, 5, -325
0, 6, -326
0, 5, -327
0, 6, -328
0, 5, -329
0, 6, -330
0, 5, -331
0, 6, -332
0, 5, -333
0, 6, -334
0, 5, -335
0, 6, -336
0, 5, -337
0, 6, -338
0, 5, -339
0, 6, -340
0, 5, -341
0, 6, -342
0, 5, -343
0, 6, -344
0, 5, -345
0, 6, -346
0, 5, -347
0, 6, -348
0, 5, -349
0, 6, -350
0, 5, -351
0, 6, -352
0, 5, -353
0, 6, -354
0, 5, -355
0, 6, -356
0, 5, -357
0, 6, -358
0, 5, -359
0, 6, -360
0, 5, -361
0, 6, -362
0, 5, -363
0, 6, -364
0, 5, -365
0, 6, -366
0, 5, -367
0, 6, -368
0, 5, -369
0, 6, -370
0, 5, -371
0, 6, -372
0, 5, -373
0, 6, -374
0, 5, -375
0, 6, -376
0, 5, -377
0, 6, -378
0, 5, -379
0, 6, -380
0, 5, -381
0, 6, -382
0, 5, -383
0, 6, -384
0, 5, -385
0, 6, -386
0, 5, -387
0, 6, -388
0, 5, -389
0, 6, -390
0, 5, -391
0, 6, -392
0, 5, -393
0, 6, -394
0, 5, -395
0, 6, -396
0, 5, -397
0, 6, -398
0, 5, -399
0, 6, -400
0, 5, -401
0, 6, -402
0, 5, -403
0, 6, -404
0, 5, -405
0, 6, -406
0, 5, -407
0, 6, -408
0, 5, -409
0, 6, -410
0, 5, -411
0, 6, -412
0, 5, -413
0, 6, -414
0, 5, -415
0, 6, -416
0, 5, -417
